state,name,type,city,county,enroll,mmr,xmed,xper
California,Christian Elementary South Bay,Private,Chula Vista,San Diego,39,92,0,0
California,Citrus Springs Charter,Public,Santa Ana,Orange,24,92,0,0
California,Cobb -William L.- Elementary,Public,San Francisco,San Francisco,50,92,0,0
California,Country Christian School Inc.,Private,Bakersfield,Kern,25,92,8,0
California,Creekside Oaks Elementary,Public,Lincoln,Placer,144,92,1,0
California,Danube Avenue Elementary,Public,Granada Hills,Los Angeles,79,92,1,0
California,Diablo Vista Elementary,Public,Antioch,Contra Costa,109,92,0,0
California,Discovery Charter Ii,Public,San Jose,Santa Clara,102,92,8,0
California,East Oakland Pride Elementary,Public,Oakland,Alameda,48,92,0,0
California,El Morro Elementary,Public,Laguna Beach,Orange,89,92,8,0
California,Elevate Elementary,Public,San Diego,San Diego,51,92,2,0
California,Ella Elementary,Public,Olivehurst,Yuba,104,92,0,0
California,Endeavor College Preparatory Charter,Public,Los Angeles,Los Angeles,79,92,1,0
California,Fiftyfourth Street Elementary,Public,Los Angeles,Los Angeles,71,92,0,0
California,First Street,Public,Lincoln,Placer,76,92,1,0
California,Frank Vessels Elementary,Public,Cypress,Orange,92,92,0,0
California,Franklin Delano Roosevelt Elementary,Public,Daly City,San Mateo,39,92,0,0
California,Fremont Elementary,Public,Bakersfield,Kern,139,92,0,0
California,Fresno County Special Education Local Plan Area,Public,Fresno,Fresno,37,92,0,0
California,Gold River Discovery Center K8,Public,Gold River,Sacramento,76,92,4,0
California,Hamilton Elementary,Public,Anza,Riverside,60,92,2,0
California,Hephatha Lutheran,Private,Anaheim,Orange,24,92,4,0
California,Heroes Elementary,Public,Santa Ana,Orange,110,92,0,0
California,High Tech Elementary Explorer,Public,San Diego,San Diego,48,92,8,0
California,Highland Elementary,Public,Norco,Riverside,86,92,1,0
California,Hillcrest Drive Elementary,Public,Los Angeles,Los Angeles,97,92,0,0
California,Holy Name Of Jesus Catholic Elementary,Private,Los Angeles,Los Angeles,26,92,0,0
California,Jackson Elementary,Public,Jackson,Amador,61,92,0,0
California,Knights Ferry Elementary,Public,Knights Ferry,Stanislaus,24,92,0,0
California,Lankershim Elementary,Public,North Hollywood,Los Angeles,90,92,2,0
California,Laurel Dell Elementary,Public,San Rafael,Marin,24,92,4,0
California,Laurel Elementary Magnet School Of Innovation And Career Exploration,Public,Brea,Orange,100,92,0,0
California,Lexington Elementary,Public,Los Gatos,Santa Clara,24,92,0,0
California,Lincoln Elementary,Public,Newark,Alameda,48,92,0,0
California,Lindbergh Elementary,Public,Lynwood,Los Angeles,90,92,0,0
California,Los Ranchos Elementary,Public,San Luis Obispo,San Luis Obispo,66,92,2,0
California,Lupin Hill Elementary,Public,Calabasas,Los Angeles,103,92,3,0
California,Madison Elementary,Public,Pasadena,Los Angeles,83,92,0,0
California,Madison Elementary,Public,Stockton,San Joaquin,105,92,0,0
California,Marlton,Public,Los Angeles,Los Angeles,24,92,0,0
California,Maxwell Elementary,Public,Maxwell,Colusa,25,92,0,0
California,Mckinley Elementary,Public,San Jose,Santa Clara,51,92,0,0
California,Mcnear Elementary,Public,Petaluma,Sonoma,75,92,3,0
